typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","620","PRT","Portugal","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10411.601","true","-1","N/A","0","false","10411.601","true","0","false","221134","198737","221134","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","642","ROU","Romania","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46796.144","true","-1","N/A","0","false","46796.144","true","0","false","682915","651869","682915","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","659","KNA","Saint Kitts and Nevis","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","243.575","true","-1","N/A","0","false","243.575","true","0","false","4336","4250","4336","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","688","SRB","Serbia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10044.66","true","-1","N/A","0","false","10044.66","true","0","false","241526","233372","241526","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","699","IND","India","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1235323.07","true","-1","N/A","0","false","1235323.07","true","0","false","16441657","15287169","16441657","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1673.351","true","-1","N/A","0","false","1673.351","true","0","false","52627","49740","52627","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","703","SVK","Slovakia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5439.357","true","-1","N/A","0","false","5439.357","true","0","false","156304","153354","156304","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3207875.1","true","-1","N/A","0","false","3207875.1","true","0","false","69485053","66019457","69485053","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","705","SVN","Slovenia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9108.809","true","-1","N/A","0","false","9108.809","true","0","false","342440","331081","342440","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15792.722","true","-1","N/A","0","false","15792.722","true","0","false","240416","231348","240416","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","163791.026","true","-1","N/A","0","false","163791.026","true","0","false","3533456","3342821","3533456","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","752","SWE","Sweden","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28447.067","true","-1","N/A","0","false","28447.067","true","0","false","477273","445343","477273","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","757","CHE","Switzerland","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","98463.433","true","-1","N/A","0","false","98463.433","true","0","false","1614114","1595158","1614114","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1317927.765","true","-1","N/A","0","false","1317927.765","true","0","false","29127334","27788438","29127334","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","71223.191","true","-1","N/A","0","false","71223.191","true","0","false","622450","611858","622450","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","788","TUN","Tunisia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","104.737","true","-1","N/A","0","false","104.737","true","0","false","2486","2411","2486","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","125130.288","true","-1","N/A","0","false","125130.288","true","0","false","598488","540717","598488","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","804","UKR","Ukraine","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3544.269","true","-1","N/A","0","false","3544.269","true","0","false","123847","92876","123847","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","818","EGY","Egypt","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33343.955","true","-1","N/A","0","false","33343.955","true","0","false","288977","234908","288977","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","327652.783","true","-1","N/A","0","false","327652.783","true","0","false","7039216","6731797","7039216","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","0","W00","World","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"124556165","124556165","0","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","12","DZA","Algeria","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1455.954","true","-1","N/A","0","false","1455.954","true","0","false",,"71829","71829","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","24","AGO","Angola","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1408.417","true","-1","N/A","0","false","1408.417","true","0","false",,"57690","57690","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8310.845","true","-1","N/A","0","false","8310.845","true","0","false",,"378560","378560","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","31","AZE","Azerbaijan","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","623.577","true","-1","N/A","0","false","623.577","true","0","false",,"24415","24415","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","32","ARG","Argentina","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4697.521","true","-1","N/A","0","false","4697.521","true","0","false",,"189896","189896","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","36","AUS","Australia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52815.063","true","-1","N/A","0","false","52815.063","true","0","false",,"2174678","2174678","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","40","AUT","Austria","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3042.702","true","-1","N/A","0","false","3042.702","true","0","false",,"115637","115637","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","44","BHS","Bahamas","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22717.867","true","-1","N/A","0","false","22717.867","true","0","false",,"1024405","1024405","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","48","BHR","Bahrain","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","273.443","true","-1","N/A","0","false","273.443","true","0","false",,"14574","14574","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","52","BRB","Barbados","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23823.081","true","-1","N/A","0","false","23823.081","true","0","false",,"995097","995097","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6650.643","true","-1","N/A","0","false","6650.643","true","0","false",,"236630","236630","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","60","BMU","Bermuda","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2493.694","true","-1","N/A","0","false","2493.694","true","0","false",,"105737","105737","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","907.163","true","-1","N/A","0","false","907.163","true","0","false",,"41856","41856","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","72","BWA","Botswana","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1407.836","true","-1","N/A","0","false","1407.836","true","0","false",,"65630","65630","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","76","BRA","Brazil","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27915.977","true","-1","N/A","0","false","27915.977","true","0","false",,"1370518","1370518","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","84","BLZ","Belize","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1160.4","true","-1","N/A","0","false","1160.4","true","0","false",,"40186","40186","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","220.818","true","-1","N/A","0","false","220.818","true","0","false",,"10636","10636","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","96","BRN","Brunei Darussalam","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","490.644","true","-1","N/A","0","false","490.644","true","0","false",,"27948","27948","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","100","BGR","Bulgaria","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","348.167","true","-1","N/A","0","false","348.167","true","0","false",,"9800","9800","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","124","CAN","Canada","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1199045.023","true","-1","N/A","0","false","1199045.023","true","0","false",,"55393139","55393139","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","136","CYM","Cayman Isds","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21786.66","true","-1","N/A","0","false","21786.66","true","0","false",,"849752","849752","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","144","LKA","Sri Lanka","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","62.366","true","-1","N/A","0","false","62.366","true","0","false",,"17412","17412","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","152","CHL","Chile","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9654.836","true","-1","N/A","0","false","9654.836","true","0","false",,"424374","424374","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","62918.774","true","-1","N/A","0","false","62918.774","true","0","false",,"3723075","3723075","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","170","COL","Colombia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8310.462","true","-1","N/A","0","false","8310.462","true","0","false",,"324770","324770","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","180","COD","Dem. Rep. of the Congo","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","67.111","true","-1","N/A","0","false","67.111","true","0","false",,"3597","3597","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","188","CRI","Costa Rica","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12278.316","true","-1","N/A","0","false","12278.316","true","0","false",,"547284","547284","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","191","HRV","Croatia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","375.513","true","-1","N/A","0","false","375.513","true","0","false",,"15470","15470","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","196","CYP","Cyprus","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","178.871","true","-1","N/A","0","false","178.871","true","0","false",,"5588","5588","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1054.208","true","-1","N/A","0","false","1054.208","true","0","false",,"59830","59830","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","204","BEN","Benin","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","251.493","true","-1","N/A","0","false","251.493","true","0","false",,"11724","11724","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","208","DNK","Denmark","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10221.989","true","-1","N/A","0","false","10221.989","true","0","false",,"464813","464813","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","214","DOM","Dominican Rep.","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9581.982","true","-1","N/A","0","false","9581.982","true","0","false",,"389559","389559","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","218","ECU","Ecuador","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3970.129","true","-1","N/A","0","false","3970.129","true","0","false",,"157445","157445","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","222","SLV","El Salvador","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10132.77","true","-1","N/A","0","false","10132.77","true","0","false",,"257145","257145","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","226","GNQ","Equatorial Guinea","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2697.877","true","-1","N/A","0","false","2697.877","true","0","false",,"109760","109760","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","231","ETH","Ethiopia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1241.406","true","-1","N/A","0","false","1241.406","true","0","false",,"58017","58017","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","246","FIN","Finland","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1218.323","true","-1","N/A","0","false","1218.323","true","0","false",,"62876","62876","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","251","FRA","France","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42892.763","true","-1","N/A","0","false","42892.763","true","0","false",,"1885187","1885187","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","258","PYF","French Polynesia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","688.45","true","-1","N/A","0","false","688.45","true","0","false",,"26955","26955","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","266","GAB","Gabon","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","49.208","true","-1","N/A","0","false","49.208","true","0","false",,"2803","2803","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","61306.051","true","-1","N/A","0","false","61306.051","true","0","false",,"2862681","2862681","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","300","GRC","Greece","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1320.66","true","-1","N/A","0","false","1320.66","true","0","false",,"68986","68986","6","false","true",
