API,Series,Date,Value
INTL.55-1-WORL-TBPD.M,nan,2016-11-01,96789.12509589
INTL.57-1-WORL-TBPD.M,54389.0,2016-11-01,82777.842
INTL.56-1-WORL-TBPD.M,nan,2016-11-01,2276.88458
INTL.53-1-GUY-TBPD.M,nan,2016-11-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2016-11-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2016-11-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2016-11-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2016-11-01,2388.9668
INTL.55-1-MEX-TBPD.M,nan,2016-11-01,2370.0
INTL.57-1-MEX-TBPD.M,453.0,2016-11-01,2105.0
INTL.56-1-MEX-TBPD.M,nan,2016-11-01,18.9668
INTL.53-1-USA-TBPD.M,nan,2016-11-01,15003.255
INTL.55-1-USA-TBPD.M,nan,2016-11-01,13890.688
INTL.57-1-USA-TBPD.M,9175.935,2016-11-01,8906.033
INTL.56-1-USA-TBPD.M,nan,2016-11-01,1112.567
INTL.53-1-WORL-TBPD.M,nan,2016-12-01,97921.72067589
INTL.55-1-WORL-TBPD.M,nan,2016-12-01,95614.08009589
INTL.57-1-WORL-TBPD.M,54389.0,2016-12-01,82225.155
INTL.56-1-WORL-TBPD.M,nan,2016-12-01,2307.64058
INTL.53-1-GUY-TBPD.M,nan,2016-12-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2016-12-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2016-12-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2016-12-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2016-12-01,2348.9668
INTL.55-1-MEX-TBPD.M,nan,2016-12-01,2330.0
INTL.57-1-MEX-TBPD.M,453.0,2016-12-01,2067.0
INTL.56-1-MEX-TBPD.M,nan,2016-12-01,18.9668
INTL.53-1-USA-TBPD.M,nan,2016-12-01,14781.758
INTL.55-1-USA-TBPD.M,nan,2016-12-01,13638.435
INTL.57-1-USA-TBPD.M,9175.935,2016-12-01,8845.871
INTL.56-1-USA-TBPD.M,nan,2016-12-01,1143.323
INTL.53-1-WORL-TBPD.M,nan,2017-01-01,97368.57436641691
INTL.55-1-WORL-TBPD.M,nan,2017-01-01,95007.22649641692
INTL.57-1-WORL-TBPD.M,54389.0,2017-01-01,81235.58561548586
INTL.56-1-WORL-TBPD.M,nan,2017-01-01,2361.34787
INTL.53-1-GUY-TBPD.M,nan,2017-01-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2017-01-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2017-01-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2017-01-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2017-01-01,2336.5593
INTL.55-1-MEX-TBPD.M,nan,2017-01-01,2320.5
INTL.57-1-MEX-TBPD.M,453.0,2017-01-01,2054.0
INTL.56-1-MEX-TBPD.M,nan,2017-01-01,16.0593
INTL.53-1-USA-TBPD.M,nan,2017-01-01,14774.749
INTL.55-1-USA-TBPD.M,nan,2017-01-01,13635.749
INTL.57-1-USA-TBPD.M,9175.935,2017-01-01,8873.581
INTL.56-1-USA-TBPD.M,nan,2017-01-01,1139.0
INTL.53-1-WORL-TBPD.M,nan,2017-02-01,97414.14526048866
INTL.55-1-WORL-TBPD.M,nan,2017-02-01,95129.29739048866
INTL.57-1-WORL-TBPD.M,54389.0,2017-02-01,81112.802893115
INTL.56-1-WORL-TBPD.M,nan,2017-02-01,2284.84787
INTL.53-1-GUY-TBPD.M,nan,2017-02-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2017-02-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2017-02-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2017-02-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2017-02-01,2343.5593
INTL.55-1-MEX-TBPD.M,nan,2017-02-01,2327.5
INTL.57-1-MEX-TBPD.M,453.0,2017-02-01,2051.0
INTL.56-1-MEX-TBPD.M,nan,2017-02-01,16.0593
INTL.53-1-USA-TBPD.M,nan,2017-02-01,15179.902
INTL.55-1-USA-TBPD.M,nan,2017-02-01,14117.402
INTL.57-1-USA-TBPD.M,9175.935,2017-02-01,9108.107
INTL.56-1-USA-TBPD.M,nan,2017-02-01,1062.5
INTL.53-1-WORL-TBPD.M,nan,2017-03-01,97114.93979197933
INTL.55-1-WORL-TBPD.M,nan,2017-03-01,94780.52692197933
INTL.57-1-WORL-TBPD.M,54389.0,2017-03-01,80615.03118266084
INTL.56-1-WORL-TBPD.M,nan,2017-03-01,2334.41287
INTL.53-1-GUY-TBPD.M,nan,2017-03-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2017-03-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2017-03-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2017-03-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2017-03-01,2338.5593
INTL.55-1-MEX-TBPD.M,nan,2017-03-01,2322.5
INTL.57-1-MEX-TBPD.M,453.0,2017-03-01,2052.0
INTL.56-1-MEX-TBPD.M,nan,2017-03-01,16.0593
INTL.53-1-USA-TBPD.M,nan,2017-03-01,15389.299
INTL.55-1-USA-TBPD.M,nan,2017-03-01,14277.234
INTL.57-1-USA-TBPD.M,9175.935,2017-03-01,9192.419
INTL.56-1-USA-TBPD.M,nan,2017-03-01,1112.065
INTL.53-1-WORL-TBPD.M,nan,2017-04-01,96802.01307978731
INTL.55-1-WORL-TBPD.M,nan,2017-04-01,94433.69820978733
INTL.57-1-WORL-TBPD.M,54389.0,2017-04-01,80106.24112285199
INTL.56-1-WORL-TBPD.M,nan,2017-04-01,2368.31487
INTL.53-1-GUY-TBPD.M,nan,2017-04-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2017-04-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2017-04-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2017-04-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2017-04-01,2323.5593
INTL.55-1-MEX-TBPD.M,nan,2017-04-01,2307.5
INTL.57-1-MEX-TBPD.M,453.0,2017-04-01,2045.0
INTL.56-1-MEX-TBPD.M,nan,2017-04-01,16.0593
INTL.53-1-USA-TBPD.M,nan,2017-04-01,15285.56
INTL.55-1-USA-TBPD.M,nan,2017-04-01,14139.593
INTL.57-1-USA-TBPD.M,9175.935,2017-04-01,9114.8
INTL.56-1-USA-TBPD.M,nan,2017-04-01,1145.967
INTL.53-1-WORL-TBPD.M,nan,2017-05-01,97957.28400462406
INTL.55-1-WORL-TBPD.M,nan,2017-05-01,95599.77513462404
INTL.57-1-WORL-TBPD.M,54389.0,2017-05-01,80899.5369535846
INTL.56-1-WORL-TBPD.M,nan,2017-05-01,2357.50887
INTL.53-1-GUY-TBPD.M,nan,2017-05-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2017-05-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2017-05-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2017-05-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2017-05-01,2329.5593
INTL.55-1-MEX-TBPD.M,nan,2017-05-01,2313.5
INTL.57-1-MEX-TBPD.M,453.0,2017-05-01,2053.0
INTL.56-1-MEX-TBPD.M,nan,2017-05-01,16.0593
INTL.53-1-USA-TBPD.M,nan,2017-05-01,15504.024
INTL.55-1-USA-TBPD.M,nan,2017-05-01,14368.863
INTL.57-1-USA-TBPD.M,9175.935,2017-05-01,9207.71
INTL.56-1-USA-TBPD.M,nan,2017-05-01,1135.161
INTL.53-1-WORL-TBPD.M,nan,2017-06-01,98410.03265078749
INTL.55-1-WORL-TBPD.M,nan,2017-06-01,96028.48478078748
INTL.57-1-WORL-TBPD.M,54389.0,2017-06-01,81150.37640797455
INTL.56-1-WORL-TBPD.M,nan,2017-06-01,2381.54787
INTL.53-1-GUY-TBPD.M,nan,2017-06-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2017-06-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2017-06-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2017-06-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2017-06-01,2318.1593
INTL.55-1-MEX-TBPD.M,nan,2017-06-01,2302.1
INTL.57-1-MEX-TBPD.M,453.0,2017-06-01,2041.6
INTL.56-1-MEX-TBPD.M,nan,2017-06-01,16.0593
INTL.53-1-USA-TBPD.M,nan,2017-06-01,15525.263
INTL.55-1-USA-TBPD.M,nan,2017-06-01,14366.063
INTL.57-1-USA-TBPD.M,9175.935,2017-06-01,9134.5
INTL.56-1-USA-TBPD.M,nan,2017-06-01,1159.2
INTL.53-1-WORL-TBPD.M,nan,2017-07-01,99145.48561609825
INTL.55-1-WORL-TBPD.M,nan,2017-07-01,96822.10574609826
INTL.57-1-WORL-TBPD.M,54389.0,2017-07-01,81621.67824369333
INTL.56-1-WORL-TBPD.M,nan,2017-07-01,2323.37987
INTL.53-1-GUY-TBPD.M,nan,2017-07-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2017-07-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2017-07-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2017-07-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2017-07-01,2289.4593
INTL.55-1-MEX-TBPD.M,nan,2017-07-01,2273.4
INTL.57-1-MEX-TBPD.M,453.0,2017-07-01,2018.9
INTL.56-1-MEX-TBPD.M,nan,2017-07-01,16.0593
INTL.53-1-USA-TBPD.M,nan,2017-07-01,15589.605
INTL.55-1-USA-TBPD.M,nan,2017-07-01,14488.573
INTL.57-1-USA-TBPD.M,9175.935,2017-07-01,9265.774
INTL.56-1-USA-TBPD.M,nan,2017-07-01,1101.032
INTL.53-1-WORL-TBPD.M,nan,2017-08-01,98525.161436126
INTL.55-1-WORL-TBPD.M,nan,2017-08-01,96189.974566126
INTL.57-1-WORL-TBPD.M,54389.0,2017-08-01,81191.80731012397
INTL.56-1-WORL-TBPD.M,nan,2017-08-01,2335.18687
INTL.53-1-GUY-TBPD.M,nan,2017-08-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2017-08-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2017-08-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2017-08-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2017-08-01,2214.6593
INTL.55-1-MEX-TBPD.M,nan,2017-08-01,2198.6
INTL.57-1-MEX-TBPD.M,453.0,2017-08-01,1961.1
INTL.56-1-MEX-TBPD.M,nan,2017-08-01,16.0593
INTL.53-1-USA-TBPD.M,nan,2017-08-01,15589.054
INTL.55-1-USA-TBPD.M,nan,2017-08-01,14476.215
INTL.57-1-USA-TBPD.M,9175.935,2017-08-01,9263.935
INTL.56-1-USA-TBPD.M,nan,2017-08-01,1112.839
INTL.53-1-WORL-TBPD.M,nan,2017-09-01,98546.38023014116
INTL.55-1-WORL-TBPD.M,nan,2017-09-01,96314.23236014116
INTL.57-1-WORL-TBPD.M,54389.0,2017-09-01,81329.5497717697
INTL.56-1-WORL-TBPD.M,nan,2017-09-01,2232.14787
INTL.53-1-GUY-TBPD.M,nan,2017-09-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2017-09-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2017-09-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2017-09-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2017-09-01,2011.5593
INTL.55-1-MEX-TBPD.M,nan,2017-09-01,1995.5
INTL.57-1-MEX-TBPD.M,453.0,2017-09-01,1761.0
INTL.56-1-MEX-TBPD.M,nan,2017-09-01,16.0593
INTL.53-1-USA-TBPD.M,nan,2017-09-01,15647.897
INTL.55-1-USA-TBPD.M,nan,2017-09-01,14638.097
INTL.57-1-USA-TBPD.M,9175.935,2017-09-01,9533.6
INTL.56-1-USA-TBPD.M,nan,2017-09-01,1009.8
INTL.53-1-WORL-TBPD.M,nan,2017-10-01,99162.32164536433
INTL.55-1-WORL-TBPD.M,nan,2017-10-01,96858.48977536432
INTL.57-1-WORL-TBPD.M,54389.0,2017-10-01,81546.23028483611
INTL.56-1-WORL-TBPD.M,nan,2017-10-01,2303.83187
INTL.53-1-GUY-TBPD.M,nan,2017-10-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2017-10-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2017-10-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2017-10-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2017-10-01,2182.4593
INTL.55-1-MEX-TBPD.M,nan,2017-10-01,2166.4
INTL.57-1-MEX-TBPD.M,453.0,2017-10-01,1932.9
INTL.56-1-MEX-TBPD.M,nan,2017-10-01,16.0593
INTL.53-1-USA-TBPD.M,nan,2017-10-01,16191.919
INTL.55-1-USA-TBPD.M,nan,2017-10-01,15110.435
INTL.57-1-USA-TBPD.M,9175.935,2017-10-01,9668.032
INTL.56-1-USA-TBPD.M,nan,2017-10-01,1081.484
INTL.53-1-WORL-TBPD.M,nan,2017-11-01,99551.58555773537
INTL.55-1-WORL-TBPD.M,nan,2017-11-01,97183.07068773537
INTL.57-1-WORL-TBPD.M,54389.0,2017-11-01,82005.84345620169
INTL.56-1-WORL-TBPD.M,nan,2017-11-01,2368.51487
INTL.53-1-GUY-TBPD.M,nan,2017-11-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2017-11-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2017-11-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2017-11-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2017-11-01,2128.1593
INTL.55-1-MEX-TBPD.M,nan,2017-11-01,2112.1
INTL.57-1-MEX-TBPD.M,453.0,2017-11-01,1895.6
INTL.56-1-MEX-TBPD.M,nan,2017-11-01,16.0593
INTL.53-1-USA-TBPD.M,nan,2017-11-01,16835.644
INTL.55-1-USA-TBPD.M,nan,2017-11-01,15689.477
INTL.57-1-USA-TBPD.M,9175.935,2017-11-01,10087.9
INTL.56-1-USA-TBPD.M,nan,2017-11-01,1146.167
INTL.53-1-WORL-TBPD.M,nan,2017-12-01,98712.1450295923
INTL.55-1-WORL-TBPD.M,nan,2017-12-01,96364.0231595923
INTL.57-1-WORL-TBPD.M,54389.0,2017-12-01,81647.41311653929
INTL.56-1-WORL-TBPD.M,nan,2017-12-01,2348.12187
INTL.53-1-GUY-TBPD.M,nan,2017-12-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2017-12-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2017-12-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2017-12-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2017-12-01,2129.6593
INTL.55-1-MEX-TBPD.M,nan,2017-12-01,2113.6
INTL.57-1-MEX-TBPD.M,453.0,2017-12-01,1903.1
INTL.56-1-MEX-TBPD.M,nan,2017-12-01,16.0593
INTL.53-1-USA-TBPD.M,nan,2017-12-01,16538.701
INTL.55-1-USA-TBPD.M,nan,2017-12-01,15412.927
INTL.57-1-USA-TBPD.M,9175.935,2017-12-01,9992.871
INTL.56-1-USA-TBPD.M,nan,2017-12-01,1125.774
INTL.53-1-WORL-TBPD.M,nan,2018-01-01,99038.60672062096
INTL.55-1-WORL-TBPD.M,nan,2018-01-01,96705.76559062095
INTL.57-1-WORL-TBPD.M,54389.0,2018-01-01,82130.02053992209
INTL.56-1-WORL-TBPD.M,nan,2018-01-01,2332.84113
INTL.53-1-GUY-TBPD.M,nan,2018-01-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2018-01-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2018-01-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2018-01-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2018-01-01,2192.706
INTL.55-1-MEX-TBPD.M,nan,2018-01-01,2177.7
INTL.57-1-MEX-TBPD.M,453.0,2018-01-01,1948.2
INTL.56-1-MEX-TBPD.M,nan,2018-01-01,15.006
INTL.53-1-USA-TBPD.M,nan,2018-01-01,16378.435
INTL.55-1-USA-TBPD.M,nan,2018-01-01,15276.016
INTL.57-1-USA-TBPD.M,9175.935,2018-01-01,9998.323
INTL.56-1-USA-TBPD.M,nan,2018-01-01,1102.419
INTL.53-1-WORL-TBPD.M,nan,2018-02-01,99381.53456211105
INTL.55-1-WORL-TBPD.M,nan,2018-02-01,97054.61243211104
INTL.57-1-WORL-TBPD.M,54389.0,2018-02-01,82365.68176797382
INTL.56-1-WORL-TBPD.M,nan,2018-02-01,2326.92213
INTL.53-1-GUY-TBPD.M,nan,2018-02-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2018-02-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2018-02-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2018-02-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2018-02-01,2154.006
INTL.55-1-MEX-TBPD.M,nan,2018-02-01,2139.0
INTL.57-1-MEX-TBPD.M,453.0,2018-02-01,1912.5
INTL.56-1-MEX-TBPD.M,nan,2018-02-01,15.006
INTL.53-1-USA-TBPD.M,nan,2018-02-01,16805.384
INTL.55-1-USA-TBPD.M,nan,2018-02-01,15708.884
INTL.57-1-USA-TBPD.M,9175.935,2018-02-01,10260.786
INTL.56-1-USA-TBPD.M,nan,2018-02-01,1096.5
INTL.53-1-WORL-TBPD.M,nan,2018-03-01,99664.25312652404
INTL.55-1-WORL-TBPD.M,nan,2018-03-01,97338.08899652406
INTL.57-1-WORL-TBPD.M,54389.0,2018-03-01,82280.71884341697
INTL.56-1-WORL-TBPD.M,nan,2018-03-01,2326.16413
INTL.53-1-GUY-TBPD.M,nan,2018-03-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2018-03-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2018-03-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2018-03-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2018-03-01,2117.906
INTL.55-1-MEX-TBPD.M,nan,2018-03-01,2102.9
INTL.57-1-MEX-TBPD.M,453.0,2018-03-01,1882.4
INTL.56-1-MEX-TBPD.M,nan,2018-03-01,15.006
INTL.53-1-USA-TBPD.M,nan,2018-03-01,17227.859
INTL.55-1-USA-TBPD.M,nan,2018-03-01,16132.117
INTL.57-1-USA-TBPD.M,9175.935,2018-03-01,10488.581
INTL.56-1-USA-TBPD.M,nan,2018-03-01,1095.742
INTL.53-1-WORL-TBPD.M,nan,2018-04-01,99854.0355412455
INTL.55-1-WORL-TBPD.M,nan,2018-04-01,97510.3464112455
INTL.57-1-WORL-TBPD.M,54389.0,2018-04-01,82012.6389632464
INTL.56-1-WORL-TBPD.M,nan,2018-04-01,2343.68913
INTL.53-1-GUY-TBPD.M,nan,2018-04-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2018-04-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2018-04-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2018-04-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2018-04-01,2148.906
INTL.55-1-MEX-TBPD.M,nan,2018-04-01,2133.9
INTL.57-1-MEX-TBPD.M,453.0,2018-04-01,1903.4
INTL.56-1-MEX-TBPD.M,nan,2018-04-01,15.006
INTL.53-1-USA-TBPD.M,nan,2018-04-01,17305.063
INTL.55-1-USA-TBPD.M,nan,2018-04-01,16191.796
INTL.57-1-USA-TBPD.M,9175.935,2018-04-01,10496.367
INTL.56-1-USA-TBPD.M,nan,2018-04-01,1113.267
INTL.53-1-WORL-TBPD.M,nan,2018-05-01,99968.79431628312
INTL.55-1-WORL-TBPD.M,nan,2018-05-01,97596.95318628312
INTL.57-1-WORL-TBPD.M,54389.0,2018-05-01,81929.12486556535
INTL.56-1-WORL-TBPD.M,nan,2018-05-01,2371.84113
INTL.53-1-GUY-TBPD.M,nan,2018-05-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2018-05-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2018-05-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2018-05-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2018-05-01,2116.006
INTL.55-1-MEX-TBPD.M,nan,2018-05-01,2101.0
INTL.57-1-MEX-TBPD.M,453.0,2018-05-01,1885.5
INTL.56-1-MEX-TBPD.M,nan,2018-05-01,15.006
INTL.53-1-USA-TBPD.M,nan,2018-05-01,17365.39
INTL.55-1-USA-TBPD.M,nan,2018-05-01,16223.971
INTL.57-1-USA-TBPD.M,9175.935,2018-05-01,10456.742
INTL.56-1-USA-TBPD.M,nan,2018-05-01,1141.419
INTL.53-1-WORL-TBPD.M,nan,2018-06-01,100344.3834980438
INTL.55-1-WORL-TBPD.M,nan,2018-06-01,97981.0613680438
INTL.57-1-WORL-TBPD.M,54389.0,2018-06-01,82094.94522697077
INTL.56-1-WORL-TBPD.M,nan,2018-06-01,2363.32213
INTL.53-1-GUY-TBPD.M,nan,2018-06-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2018-06-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2018-06-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2018-06-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2018-06-01,2097.306
INTL.55-1-MEX-TBPD.M,nan,2018-06-01,2082.3
INTL.57-1-MEX-TBPD.M,453.0,2018-06-01,1864.8
INTL.56-1-MEX-TBPD.M,nan,2018-06-01,15.006
INTL.53-1-USA-TBPD.M,nan,2018-06-01,17546.892
INTL.55-1-USA-TBPD.M,nan,2018-06-01,16413.992
INTL.57-1-USA-TBPD.M,9175.935,2018-06-01,10604.9
INTL.56-1-USA-TBPD.M,nan,2018-06-01,1132.9
INTL.53-1-WORL-TBPD.M,nan,2018-07-01,101362.27500970368
INTL.55-1-WORL-TBPD.M,nan,2018-07-01,98962.9498797037
INTL.57-1-WORL-TBPD.M,54389.0,2018-07-01,82809.96926002525
INTL.56-1-WORL-TBPD.M,nan,2018-07-01,2399.32513
INTL.53-1-GUY-TBPD.M,nan,2018-07-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2018-07-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2018-07-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2018-07-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2018-07-01,2094.806
INTL.55-1-MEX-TBPD.M,nan,2018-07-01,2079.8
INTL.57-1-MEX-TBPD.M,453.0,2018-07-01,1859.3
INTL.56-1-MEX-TBPD.M,nan,2018-07-01,15.006
INTL.53-1-USA-TBPD.M,nan,2018-07-01,17979.991
INTL.55-1-USA-TBPD.M,nan,2018-07-01,16811.088
INTL.57-1-USA-TBPD.M,9175.935,2018-07-01,10903.452
INTL.56-1-USA-TBPD.M,nan,2018-07-01,1168.903
INTL.53-1-WORL-TBPD.M,nan,2018-08-01,101837.2813355062
INTL.55-1-WORL-TBPD.M,nan,2018-08-01,99421.3752055062
INTL.57-1-WORL-TBPD.M,54389.0,2018-08-01,83221.61992846004
INTL.56-1-WORL-TBPD.M,nan,2018-08-01,2415.9061300000003
INTL.53-1-GUY-TBPD.M,nan,2018-08-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2018-08-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2018-08-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2018-08-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2018-08-01,2061.706
INTL.55-1-MEX-TBPD.M,nan,2018-08-01,2046.7
INTL.57-1-MEX-TBPD.M,453.0,2018-08-01,1836.2
INTL.56-1-MEX-TBPD.M,nan,2018-08-01,15.006
INTL.53-1-USA-TBPD.M,nan,2018-08-01,18665.028
INTL.55-1-USA-TBPD.M,nan,2018-08-01,17479.544
INTL.57-1-USA-TBPD.M,9175.935,2018-08-01,11383.516
INTL.56-1-USA-TBPD.M,nan,2018-08-01,1185.484
INTL.53-1-WORL-TBPD.M,nan,2018-09-01,101754.3262573516
INTL.55-1-WORL-TBPD.M,nan,2018-09-01,99383.0371273516
INTL.57-1-WORL-TBPD.M,54389.0,2018-09-01,83367.77560093133
INTL.56-1-WORL-TBPD.M,nan,2018-09-01,2371.28913
INTL.53-1-GUY-TBPD.M,nan,2018-09-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2018-09-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2018-09-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2018-09-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2018-09-01,2069.806
INTL.55-1-MEX-TBPD.M,nan,2018-09-01,2054.8
INTL.57-1-MEX-TBPD.M,453.0,2018-09-01,1843.3
INTL.56-1-MEX-TBPD.M,nan,2018-09-01,15.006
INTL.53-1-USA-TBPD.M,nan,2018-09-01,18668.346
INTL.55-1-USA-TBPD.M,nan,2018-09-01,17527.479
INTL.57-1-USA-TBPD.M,9175.935,2018-09-01,11463.367
INTL.56-1-USA-TBPD.M,nan,2018-09-01,1140.867
INTL.53-1-WORL-TBPD.M,nan,2018-10-01,102410.54364685011
INTL.55-1-WORL-TBPD.M,nan,2018-10-01,100064.54051685012
INTL.57-1-WORL-TBPD.M,54389.0,2018-10-01,84235.112443684
INTL.56-1-WORL-TBPD.M,nan,2018-10-01,2346.00313
INTL.53-1-GUY-TBPD.M,nan,2018-10-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2018-10-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2018-10-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2018-10-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2018-10-01,1996.706
INTL.55-1-MEX-TBPD.M,nan,2018-10-01,1981.7
INTL.57-1-MEX-TBPD.M,453.0,2018-10-01,1784.2
INTL.56-1-MEX-TBPD.M,nan,2018-10-01,15.006
INTL.53-1-USA-TBPD.M,nan,2018-10-01,18662.19
INTL.55-1-USA-TBPD.M,nan,2018-10-01,17546.609
INTL.57-1-USA-TBPD.M,9175.935,2018-10-01,11553.968
INTL.56-1-USA-TBPD.M,nan,2018-10-01,1115.581
INTL.53-1-WORL-TBPD.M,nan,2018-11-01,102696.37549449052
INTL.55-1-WORL-TBPD.M,nan,2018-11-01,100316.52036449053
INTL.57-1-WORL-TBPD.M,54389.0,2018-11-01,84592.8406982195
INTL.56-1-WORL-TBPD.M,nan,2018-11-01,2379.85513
INTL.53-1-GUY-TBPD.M,nan,2018-11-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2018-11-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2018-11-01,0.0
INTL.56-1-GUY-TBPD.M,nan,2018-11-01,0.0
INTL.53-1-MEX-TBPD.M,nan,2018-11-01,1923.906
INTL.55-1-MEX-TBPD.M,nan,2018-11-01,1908.9
INTL.57-1-MEX-TBPD.M,453.0,2018-11-01,1717.4
INTL.56-1-MEX-TBPD.M,nan,2018-11-01,15.006
INTL.53-1-USA-TBPD.M,nan,2018-11-01,19068.393
INTL.55-1-USA-TBPD.M,nan,2018-11-01,17918.96
INTL.57-1-USA-TBPD.M,9175.935,2018-11-01,11907.1
INTL.56-1-USA-TBPD.M,nan,2018-11-01,1149.433
INTL.53-1-WORL-TBPD.M,nan,2018-12-01,101950.46238814312
INTL.55-1-WORL-TBPD.M,nan,2018-12-01,99509.68525814312
INTL.57-1-WORL-TBPD.M,54389.0,2018-12-01,84126.28433352656
INTL.56-1-WORL-TBPD.M,nan,2018-12-01,2440.77713
INTL.53-1-GUY-TBPD.M,nan,2018-12-01,0.0
INTL.55-1-GUY-TBPD.M,nan,2018-12-01,0.0
INTL.57-1-GUY-TBPD.M,nan,2018-12-01,0.0
